product_url,product_name,brand,mrp,sale_price,discount_percentage,star_rating,no_of_reviews,general_information,warranty,installation_demo_information,performance_features_information,cooking_features_information,power_features_information,dimensions_information,Model Name,Type,Capacity,Color,Control Type,Mount Type,Warranty Summary,Power Output,Power Requirement,Width,Height,Weight,Power Levels,Preheat,Timer,Defrost,Steam Cook,Reheat,Alarm,Child Lock,Overheat Protection,Racks & Trays Available
https://www.flipkart.com/lg-32-l-convection-microwave-oven/p/itm91d2bf0ead978?pid=MRCFMKHWCHNHWBDY,"LG 32 L Convection Microwave Oven  (MJEN326UH, Black)",LG,"28,700","23,020",19,4.5,202,"{'In The Box': '1 Microwave, User Manual, Cook Book, Shelf, Rotisserie Bar and Handle, Glass Tray and Tawa, Rotating Ring', 'Brand': 'LG', 'Model Name': 'MJEN326UH', 'Type': 'Convection', 'Capacity': '32 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Feather Touch', 'Frequency': '2450 MHz', 'Manufacturing Year': '2020'}",{'Warranty Summary': '1 year warranty on Product and 5 years on Magnetron from LG'},"{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Steam Cook': 'Yes'}",{'Child Lock': 'Yes'},"{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1250 W', 'Power Consumption - Convection': '2400 W', 'Power Consumption - Microwave': '1350 W', 'Other Power Features': 'Combination Power - 2400 W'}","{'Width': '53 cm', 'Height': '32.2 cm', 'Depth': '52 cm', 'Weight': '21.6 kg'}",MJEN326UH,Convection,32 L,Black,Feather Touch,,1 year warranty on Product and 5 years on Magnetron from LG,900 W,"AC 230 V, 50 Hz",53 cm,32.2 cm,21.6 kg,,Yes,Yes,Yes,Yes,,,Yes,,
https://www.flipkart.com/lg-32-l-twister-smog-handle-convection-microwave-oven/p/itm90e4be7e38f5b?pid=MRCFKRJ9HHVYS9S6,"LG 32 L With Twister Smog Handle Convection Microwave Oven  (MJEN326SF, Black)",LG,"35,999","26,716",25,4.2,95,"{'In The Box': '1 Microwave, User Manual', 'Brand': 'LG', 'Model Name': 'MJEN326SF', 'Type': 'Convection', 'Capacity': '32 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane), Jog Dial', 'Manufacturing Year': '2020'}",{'Warranty Summary': '1 year warranty on Product and 5 years on Magnetron from LG'},"{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Not available'},{'Power Output': '900 W'},"{'Width': '50.5 cm', 'Height': '32.2 cm', 'Depth': '53 cm', 'Weight': '22 kg'}",MJEN326SF,Convection,32 L,Black,"Touch Key Pad (Membrane), Jog Dial",,1 year warranty on Product and 5 years on Magnetron from LG,900 W,,50.5 cm,32.2 cm,22 kg,,Yes,Yes,Yes,,,,,,
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itm06ac4946cb1bb?pid=MRCG666Q52KMFZ32,"LG 28 L Convection Microwave Oven  (MC2846BR, Black)",LG,"17,990","14,490",19,4.4,228,"{'In The Box': 'User Manual 1 Microwave Oven', 'Brand': 'LG', 'Model Name': 'MC2846BR', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Manufacturing Year': '2021'}",{'Not available'},"{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Not available'},{'Power Output': '900 W'},"{'Width': '51 cm', 'Height': '30.5 cm', 'Depth': '49.5 cm', 'Weight': '17.75 kg'}",MC2846BR,Convection,28 L,Black,Touch Key Pad (Membrane),,,900 W,,51 cm,30.5 cm,17.75 kg,,Yes,Yes,Yes,,,,,,
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itmcab59590c7af4?pid=MRCG8X8ETJEE9KS6,"LG 28 L Convection Microwave Oven  (MC2886BHT, BLACK)",LG,"18,090","15,670",13,4.3,19,"{'In The Box': '1 Roller Ring 1 Grill Rack & 1 User Manual with Warranty Card Starter Kit 1 Microwave Oven 1 Glass Turn Table', 'Brand': 'LG', 'Model Name': 'MC2886BHT', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'BLACK', 'Control Type': 'Tact (Buttons), Jog Dial', 'Frequency': '2450 MHz', 'Display Type': 'LED Digital Display', 'Manufacturing Year': '2021'}",{'Not available'},{'Demo Details': 'Explain all the functionality of the product Flipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer Flipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page Usage of the product The Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately The authorized service engineer will be providing detailed demo that includes Preventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Child Lock': 'Yes'},"{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz'}","{'Width': '51 cm', 'Height': '31 cm', 'Depth': '52 cm', 'Weight': '22 kg'}",MC2886BHT,Convection,28 L,Black,"Tact (Buttons), Jog Dial",,,900 W,"AC 230 V, 50 Hz",51 cm,31 cm,22 kg,,Yes,Yes,Yes,,,,Yes,,
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itmd9a7c3c3e8833?pid=MRCG7DG9EDHHUZZF,"LG 28 L Convection Microwave Oven  (MJEN286UH, Black)",LG,"25,240","19,997",20,3.7,29,"{'In The Box': '1 Microwave, User Manual, Cook Book, Shelf, Rotisserie Bar and Handle, Glass Tray and Tawa, Rotating Ring', 'Brand': 'LG', 'Model Name': 'MJEN286UH', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Feather Touch', 'Manufacturing Year': '2021'}",{'Not available'},{'Not available'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Not available'},{'Power Output': '900 W'},"{'Width': '48.2 cm', 'Height': '28 cm', 'Depth': '43.8 cm', 'Weight': '19 kg'}",MJEN286UH,Convection,28 L,Black,Feather Touch,,,900 W,,48.2 cm,28 cm,19 kg,,Yes,Yes,Yes,,,,,,
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itm608c84812aab5?pid=MRCGA84FSH7RXFMM,"LG 28 L Convection Microwave Oven  (MJEN286UF, Black)",LG,"23,990","21,450",10,4.6,10,"{'In The Box': '1 Microwave, User Manual, Cook Book, Shelf, Rotisserie Bar and Handle, Glass Tray and Tawa, Rotating Ring', 'Brand': 'LG', 'Model Name': 'MJEN286UF', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Feather Touch', 'Manufacturing Year': '2022'}",{'Not available'},{'Demo Details': 'Explain all the functionality of the product Flipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page Usage of the product\nThe Demo service will be provided free of cost.\nAll additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes Preventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Steam Cook': 'Yes'}",{'Not available'},"{'Power Output': '900 W', 'Power Requirement': '100-240 V'}","{'Width': '51.2 cm', 'Height': '31.1 cm', 'Depth': '48.8 cm', 'Weight': '21 kg'}",MJEN286UF,Convection,28 L,Black,Feather Touch,,,900 W,100-240 V,51.2 cm,31.1 cm,21 kg,,Yes,Yes,Yes,Yes,,,,,
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itmegz56vhnbgvag?pid=MRCEGZ568BKTUYBG,"LG 28 L Convection Microwave Oven  (MC2886BFTM, Black)",LG,"20,090","17,799",11,4.6,43,"{'In The Box': '1 Glass Turntable\n1 Roller Ring\n1 Microwave Oven\n1 Grill Rack and 1 User Manual with Warranty Card', 'Brand': 'LG', 'Model Name': 'MC2886BFTM', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'Black', 'Frequency': '2450 MHz', 'Display Type': 'LED Digital Display', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year warrranty on Product and 5 years on Magnetron from LG', 'Covered in Warranty': 'Parts & Labour: Covered under Warranty against any Defect arising out of Faulty or Defective Material or Workmanship.', 'Not Covered in Warranty': ""Warranty does not cover accessories external to the product\nProduct is not used according to the instructions given in the instruction manual\nSite (premises where the product is kept) conditions that do not confirm to the recommended operating conditions of the machine\nModification or alteration of any nature is made in the electrical circuitry/ or physical construction of the set\nParts: Main Door/Door Plastic\nDefects due to cause beyond control like lightning, abnormal voltage, acts of God or while in transit to service centre or purchaser's residence.""}",{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5', 'Other Performance Features': 'Auto Defrost Options, Increase / Decrease Function'}","{'Alarm': 'Yes', 'Child Lock': 'Yes', 'Racks & Trays Available': 'Grill Rack', 'Other Convenience Features': 'Keep Warm, Custom Cook, Body Massage Oil, Quick Menu, Cooking Completion Alarm, Fermentation'}","{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1200 W', 'Power Consumption - Convection': '1950 W', 'Power Consumption - Microwave': '900 W', 'Other Power Features': 'Watts Combination (Input): 1950, Microwave Output: 900 W'}","{'Width': '51 cm', 'Height': '30.5 cm', 'Depth': '49.5 cm', 'Turntable Diameter': '32 cm', 'Weight': '18.5 kg'}",MC2886BFTM,Convection,28 L,Black,,,1 year warrranty on Product and 5 years on Magnetron from LG,900 W,"AC 230 V, 50 Hz",51 cm,30.5 cm,18.5 kg,5,Yes,Yes,Yes,,,Yes,Yes,,Grill Rack
https://www.flipkart.com/lg-28-l-charcoal-convection-microwave-oven/p/itmf8cmnwxffgckz?pid=MRCF8CMNTMMK4FVW,"LG 28 L Charcoal Convection Microwave Oven  (MJ2886BWUM, Floral)",LG,"24,990","20,990",16,4.4,178,"{'In The Box': 'User Manual\n1 Microwave Unit', 'Brand': 'LG', 'Model Name': 'MJ2886BWUM', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'Floral', 'Control Type': 'Tact (Buttons), Jog Dial', 'Frequency': '2450 MHz', 'Manufacturing Year': '2020'}",{'Warranty Summary': '1 year warranty on Product and 5 years on Magnetron from LG'},{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5'}","{'Alarm': 'Yes', 'Child Lock': 'Yes', 'Other Convenience Features': 'Ghee in 12 mins'}","{'Power Output': '1950 W', 'Power Consumption - Grill': '1200 W', 'Power Consumption - Convection': '1950 W', 'Power Consumption - Microwave': '900 W', 'Other Power Features': 'Combination (Input): 1950 W'}","{'Width': '530 mm', 'Height': '322 mm', 'Depth': '427 mm', 'Turntable Diameter': '320 mm', 'Weight': '18 kg'}",MJ2886BWUM,Convection,28 L,Black,"Tact (Buttons), Jog Dial",,1 year warranty on Product and 5 years on Magnetron from LG,1950 W,,530 mm,322 mm,18 kg,5,Yes,Yes,Yes,,,Yes,Yes,,
https://www.flipkart.com/lg-32-l-convection-microwave-oven/p/itm220d0df5f033b?pid=MRCG93Q6GKEUSSEM,"LG 32 L Convection Microwave Oven  (MJEN326UL, BLACK)",LG,"29,999","22,799",24,4.2,15,"{'In The Box': '1 Roller Ring 1 Grill Rack & 1 User Manual with Warranty Card Starter Kit 1 Microwave Oven 1 Glass Turn Table', 'Brand': 'LG', 'Model Name': 'MJEN326UL', 'Type': 'Convection', 'Capacity': '32 L', 'Color': 'Black', 'Shade': 'BLACK', 'Control Type': 'Feather Touch', 'Frequency': '2450 MHz', 'Manufacturing Year': '2021'}",{'Warranty Summary': '1 Year Warranty on Product and 5 Years on Magnetron'},"{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Steam Cook': 'Yes'}","{'Child Lock': 'Yes', 'Other Convenience Features': 'Healthy Heart™ Auto Cook , Heart Friendly Recipes, Charcoal Lighting Heater™, Ghee in 12 minutes*, Diet Fry™, 360° Motorised Rotisserie, Roti Basket*'}","{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1250 W', 'Power Consumption - Convection': '2400 W', 'Power Consumption - Microwave': '2450 W'}","{'Width': '53 cm', 'Height': '32.2 cm', 'Depth': '52 cm', 'Weight': '22 kg'}",MJEN326UL,Convection,32 L,Black,Feather Touch,,1 Year Warranty on Product and 5 Years on Magnetron,900 W,"AC 230 V, 50 Hz",53 cm,32.2 cm,22 kg,,Yes,Yes,Yes,Yes,,,Yes,,
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itmew8zyttwzqwvy?pid=MRCEW8ZY8GYYDV5T,"LG 28 L Convection Microwave Oven  (MC2886SFU, Silver)",LG,"18,106","15,599",13,4.4,150,"{'In The Box': ""Rotisserie Bar\nCook Book\nOwner's Manual\n1 Microwave Oven\nMulti Cook Tawa"", 'Brand': 'LG', 'Model Name': 'MC2886SFU', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Silver', 'Shade': 'Silver', 'Control Type': 'Tact (Buttons), Jog Dial', 'Frequency': '2450 MHz', 'Manufacturing Year': '2020'}",{'Warranty Summary': '1 year warranty on Product and 5 years on Magnetron from LG'},{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken'},"{'Preheat': 'No', 'Timer': 'No', 'Defrost': 'Yes', 'Power Levels': '5', 'Other Performance Features': 'Ghee in 12 mins'}","{'Alarm': 'Yes', 'Child Lock': 'Yes'}","{'Power Output': '1950 W', 'Power Consumption - Grill': '1200 W', 'Power Consumption - Convection': '1950 W', 'Power Consumption - Microwave': '900 W', 'Other Power Features': 'Combination (Input): 1950 W'}","{'Width': '510 mm', 'Height': '305 mm', 'Depth': '495 mm', 'Turntable Diameter': '320 mm', 'Weight': '20 kg'}",MC2886SFU,Convection,28 L,Silver,"Tact (Buttons), Jog Dial",,1 year warranty on Product and 5 years on Magnetron from LG,1950 W,,510 mm,305 mm,20 kg,5,No,No,Yes,,,Yes,Yes,,
https://www.flipkart.com/lg-21-l-convection-microwave-oven/p/itmegz56npz5fnf9?pid=MRCEGZ56GJGQTJ2Z,"LG 21 L Convection Microwave Oven  (MC2146BP, Black)",LG,"15,199","12,320",18,4.3,753,"{'In The Box': '1 Glass Turntable\n1 Roller Ring\nStarter Kit\n1 Microwave Oven\n1 Grill Rack and 1 User Manual with Warranty Card', 'Brand': 'LG', 'Model Name': 'MC2146BP', 'Type': 'Convection', 'Capacity': '21 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Frequency': '2450 MHz', 'Display Type': 'LED Digital Display', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year warranty on Product from LG', 'Covered in Warranty': 'Parts & Labour: Covered under Warranty against any Defect arising out of Faulty or Defective Material or Workmanship.', 'Not Covered in Warranty': ""Warranty does not cover accessories external to the product\nProduct is not used according to the instructions given in the instruction manual\nSite (premises where the product is kept) conditions that do not confirm to the recommended operating conditions of the machine\nModification or alteration of any nature is made in the electrical circuitry/ or physical construction of the set\nParts: Main Door/Door Plastic\nDefects due to cause beyond control like lightning, abnormal voltage, acts of God or while in transit to service centre or purchaser's residence.""}","{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken', 'Installation Details': 'Installation & Demo'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5', 'Other Performance Features': 'Auto Defrost Options, Increase / Decrease Function'}","{'Alarm': 'Yes', 'Child Lock': 'Yes', 'Racks & Trays Available': 'Grill Rack', 'Other Convenience Features': 'Keep Warm, Custom Cook, Quick Menu, Cooking Completion Alarm, Fermentation'}","{'Power Output': '800 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1150 W', 'Power Consumption - Convection': '1860 W', 'Power Consumption - Microwave': '800 W', 'Other Power Features': 'Watts Combination (Input): 1860, Microwave Output: 800 W'}","{'Width': '47.5 cm', 'Height': '28.5 cm', 'Depth': '46 cm', 'Turntable Diameter': '24.5 cm', 'Weight': '16.6 kg'}",MC2146BP,Convection,21 L,Black,Touch Key Pad (Membrane),,1 year warranty on Product from LG,800 W,"AC 230 V, 50 Hz",47.5 cm,28.5 cm,16.6 kg,5,Yes,Yes,Yes,,,Yes,Yes,,Grill Rack
https://www.flipkart.com/lg-21-l-diet-fry-convection-microwave-oven/p/itmew8zycjdfpsus?pid=MRCEW8ZYUKGMU4EM,"LG 21 L Diet Fry Convection Microwave Oven  (MC2146BRT, Black)",LG,"16,299","15,299",6,4.3,178,"{'In The Box': '1 unit of Microwave', 'Brand': 'LG', 'Model Name': 'MC2146BRT', 'Type': 'Convection', 'Capacity': '21 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Manufacturing Year': '2020'}",{'Warranty Summary': '1 year warranty on Product from LG'},"{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken', 'Installation Details': 'Installation & Demo'}","{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Not available'},{'Power Output': '800 W'},"{'Width': '47.5 cm', 'Height': '28.5 cm', 'Depth': '46 cm', 'Turntable Diameter': '246 mm', 'Weight': '15.2 kg'}",MC2146BRT,Convection,21 L,Black,Touch Key Pad (Membrane),,1 year warranty on Product from LG,800 W,,47.5 cm,28.5 cm,15.2 kg,,No,Yes,Yes,,,,,,
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itmfdg8suzg3qmvw?pid=MRCFDHWGPA2ZUS3A,"LG 28 L Convection Microwave Oven  (MJ2886BWUM.DBKQILN, Black)",LG,"22,200","20,900",5,4.5,192,"{'In The Box': '1', 'Brand': 'LG', 'Model Name': 'MJ2886BWUM.DBKQILN', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Floral', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Manufacturing Year': '2020'}",{'Warranty Summary': '1 year warranty on Product and 5 years on Magnetron from LG'},"{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Not available'},{'Power Output': '220 W'},"{'Width': '51 cm', 'Height': '30 cm', 'Depth': '49 cm', 'Weight': '17 kg'}",MJ2886BWUM.DBKQILN,Convection,28 L,Floral,Touch Key Pad (Membrane),,1 year warranty on Product and 5 years on Magnetron from LG,220 W,,51 cm,30 cm,17 kg,,Yes,Yes,Yes,,,,,,
https://www.flipkart.com/lg-21-l-convection-microwave-oven/p/itmdaa5b306d9ad7?pid=MRCGGJFYGFHV8BCR,"LG 21 L Convection Microwave Oven  (MC2146BR, Black)",LG,"15,299","13,690",10,0,0,"{'In The Box': '1 Microwave Oven, 1 Glass Tray, 1 Rotating Ring, 1 Owner Manual', 'Brand': 'LG', 'Model Name': 'MC2146BR', 'Type': 'Convection', 'Capacity': '21 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Mount Type': 'Counter Top', 'Frequency': '50 Hz', 'Display Type': 'LED'}","{'Warranty Summary': '1 Year Warrranty on Product', 'Covered in Warranty': 'Parts and Labour, Covered Under Warranty Against Any Defect Arising Out of Faulty or Defective Material or Workmanship', 'Not Covered in Warranty': ""Parts, Main Door or Door Plastic, Warranty Does Not Cover Accessories External to the Product. Product is Not Used According to the Instructions Given in the Instruction Manual, Modification or Alteration of Any Nature is Made in the Electrical Circuitry or Physical Construction of the Set, Site (Premises Where the Product is Kept) Conditions That Do Not Confirm to the Recommended Operating Conditions of the Machine, Defects Due to Cause Beyond Control Like Lightning, Abnormal Voltage, Acts of God or While in Transit to Service Centres or Purchaser's Residence""}","{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5', 'Reheat': 'Yes', 'Control Features': 'Micro, Grill, Convection, Combination, Stop, Start, Select, Indian Cuisine, Low Calorie, Steam Cook, Tandoor se, Kid’s Delight, Paneer/Curd, Tea/Dairy Delight, Cooking Aid, Steam Clean', 'Temperature Range Levels': '5'}","{'Alarm': 'Yes', 'Deodorizer': 'No', 'Child Lock': 'Yes', 'Overheat Protection': 'Yes', 'In Door Controls': 'No'}","{'Power Output': '800 W', 'Power Requirement': 'AC 230 V'}","{'Width': '475 mm', 'Height': '285 mm', 'Depth': '460 mm', 'Weight': '15.35 kg'}",MC2146BR,Convection,21 L,Black,Touch Key Pad (Membrane),Counter Top,1 Year Warrranty on Product,800 W,AC 230 V,475 mm,285 mm,15.35 kg,5,No,Yes,Yes,,Yes,Yes,Yes,Yes,
https://www.flipkart.com/marq-flipkart-30-l-200-auto-cook-menus-convection-microwave-oven/p/itm7ea7d2d84f14f?pid=MRCFH4YHYX7GAD4E,"MarQ by Flipkart 30 L with 200 Auto Cook Menus Convection Microwave Oven  (AC930AHY-ST / AC930AHY-S, Black, Silver)",MarQ by Flipkart,"11,999","6,299",47,4.3,"1,866","{'In The Box': 'User Manual\nWarranty Card\n1 Microwave Oven', 'Brand': 'MarQ by Flipkart', 'Model Name': 'AC930AHY-ST / AC930AHY-S', 'Type': 'Convection', 'Capacity': '30 L', 'Color': 'Black, Silver', 'Shade': 'Black, Silver', 'Control Type': 'Jog Dial', 'Display Type': 'LED', 'Manufacturing Year': '2020'}","{'Warranty Summary': '12 Months Comprehensive Warranty and 36 Months on Cavity and Magnetron', 'Covered in Warranty': '2) Warranty will be valid only when the original purchase invoice is presented at the time of service\n1) Warranty is non-transferrable, valid only in the territory of India and extended only to the first end user customer (Customer)\n3) Warranty will cover only functional parts and software issues having manufacturing defects and does not cover damages resulting from un-authorised adaptations / adjustments/ tampering of the product, improper installation of the product, normal wear and tear caused due to use of product.', 'Not Covered in Warranty': '1) Warranty does not cover damage caused to the product due to improper installation by customer; normal wear and tear caused due to use of product\n2) Warranty does not cover any external accessories to the product (such as battery, cable, carrying bag etc.)\n3) All plastic, rubber, glass, or aesthetic parts and consumable replacements will be on a chargeable basis.\nb) The product is not operated as per the instructions given in the User Guide, if any.\n4) All transportation & handling expenses incurred while replacing or repairing will be payable by the Customer.\n5) Warranty shall be voids if:\na) The type or serial no. on the product has been altered, removed or defaced.', 'Warranty Service Type': 'For Warranty claims or any product related issues please email at marq@flipkart.com or call us at 080-45471090, 080-69290890'}","{'Installation Details': 'This Product Does not Require Installation or Demo. Installation can be Conducted as per Instructions Mentioned in the User Manual. In Case of Any Queries About the Installation or the Features of Product, Kindly Call us at (080) 46609211 for Assistance or Email to marq@flipkart.com'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5', 'Other Performance Features': 'Weight & Time Defrost'}","{'Memory Function': 'Yes', 'Child Lock': 'Yes', 'Other Convenience Features': 'Time Setting, Clock, Stage Cooking, Defrost, Kitchen Timer, Child Lock, Memory Cook, More / Less Feature'}","{'Power Output': '900 W', 'Power Requirement': '230 V / 50 HZ'}","{'Width': '52 cm', 'Height': '49 cm', 'Depth': '32.6 cm', 'Turntable Diameter': '31.5 cm', 'Cavity Width': '34.8 cm', 'Cavity Height': '33.2 cm', 'Cavity Depth': '24.2 cm', 'Weight': '18 kg'}",AC930AHY-ST / AC930AHY-S,Convection,30 L,"Black, Silver",Jog Dial,,12 Months Comprehensive Warranty and 36 Months on Cavity and Magnetron,900 W,230 V / 50 HZ,52 cm,49 cm,18 kg,5,Yes,Yes,Yes,,,,Yes,,
